date;location;product;type;quantity;value;partner_code
2024-07-31;841;18064;SALE;-6;-14.94;CLIENTE
2024-07-31;841;21141;SALE;-1;-25.92;CLIENTE
2024-07-31;1314;18064;SALE;-18;-75.6;CLIENTE
2024-07-31;1314;21141;SALE;-1;-31.78;CLIENTE
2024-08-01;1314;1439;SALE;-1;-18.94;CLIENTE
2024-08-01;1314;5345;DELIVERY;6;53.88;CD 2
2024-08-01;1314;9607;SALE;-1;-14.28;CLIENTE
2024-08-01;1314;15589;DELIVERY;1;30.99;CD 2
2024-08-01;1314;18064;DELIVERY;32;134.4;CD 2
2024-08-01;1314;18064;SALE;-13;-54.6;CLIENTE
2024-08-01;1314;36857;DELIVERY;7;27.44;CD 2
2024-08-01;1314;44217;DELIVERY;1;43.06;CD 2
2024-08-01;1314;57912;DELIVERY;1;13.29;CD 2
2024-08-02;841;1439;DELIVERY;1;15.45;CD 2
2024-08-02;841;18064;DELIVERY;32;79.68;CD 2
2024-08-02;841;57814;DELIVERY;1;109.5;CD 2
2024-08-02;1314;9607;SALE;-1;-14.28;CLIENTE
2024-08-02;1314;18064;SALE;-12;-50.4;CLIENTE
2024-08-02;1314;48812;SALE;-1;-8.98;CLIENTE
2024-08-02;1314;48813;SALE;-1;-8.98;CLIENTE
2024-08-03;841;9607;SALE;-1;-8.89;CLIENTE
2024-08-03;1314;18064;SALE;-13;-54.6;CLIENTE
2024-08-03;1314;21141;SALE;-1;-31.78;CLIENTE
2024-08-03;1314;36857;SALE;-3;-11.76;CLIENTE
2024-08-04;1314;9607;SALE;-1;-14.28;CLIENTE
2024-08-04;1314;18064;SALE;-10;-42;CLIENTE
2024-08-04;1314;20635;SALE;-1;-29.34;CLIENTE
2024-08-04;1314;35416;SALE;-1;-15.33;CLIENTE
2024-08-05;841;9607;SALE;-1;-8.89;CLIENTE
2024-08-05;841;21141;SALE;-2;-51.84;CLIENTE
2024-08-05;1314;18064;SALE;-20;-84;CLIENTE
2024-08-05;1314;48812;SALE;-1;-8.98;CLIENTE
2024-08-06;841;18064;SALE;-1;-2.49;CLIENTE
2024-08-06;1314;5345;DELIVERY;1;8.98;CD 2
2024-08-06;1314;9607;SALE;-1;-14.28;CLIENTE
2024-08-06;1314;15589;DELIVERY;1;30.99;CD 2
2024-08-06;1314;18064;DELIVERY;10;42;CD 2
2024-08-06;1314;18064;SALE;-11;-46.2;CLIENTE
2024-08-06;1314;21141;SALE;-1;-31.78;CLIENTE
2024-08-06;1314;35416;DELIVERY;1;15.34;CD 2
2024-08-07;1314;5345;DELIVERY;1;8.98;CD 2
2024-08-07;1314;9607;SALE;-1;-14.28;CLIENTE
2024-08-07;1314;18064;DELIVERY;60;252;CD 2
2024-08-07;1314;18064;SALE;-2;-8.4;CLIENTE
2024-08-07;1314;20635;SALE;-1;-29.34;CLIENTE
2024-08-07;1314;21141;SALE;-1;-31.78;CLIENTE
2024-08-07;1314;36857;SALE;-1;-3.92;CLIENTE
2024-08-08;841;1439;DELIVERY;1;15.47;CD 2
2024-08-08;841;9607;DELIVERY;1;8.91;CD 2
2024-08-08;841;18064;DELIVERY;6;14.94;CD 2
2024-08-08;841;18064;SALE;-1;-2.49;CLIENTE
2024-08-08;1314;9607;SALE;-1;-14.28;CLIENTE
2024-08-08;1314;15589;SALE;-1;-30.99;CLIENTE
2024-08-08;1314;18064;SALE;-14;-58.8;CLIENTE
2024-08-08;1314;20635;SALE;-1;-29.34;CLIENTE
2024-08-08;1314;21141;SALE;-1;-31.78;CLIENTE
2024-08-09;841;9607;DELIVERY;1;8.92;CD 2
2024-08-09;841;18064;DELIVERY;1;2.49;CD 2
2024-08-09;841;18064;SALE;-6;-14.94;CLIENTE
2024-08-09;1314;9607;SALE;-1;-14.28;CLIENTE
2024-08-09;1314;18064;SALE;-4;-16.8;CLIENTE
2024-08-09;1314;20635;SALE;-1;-29.34;CLIENTE
2024-08-09;1314;21141;SALE;-1;-31.78;CLIENTE
2024-08-09;1314;35772;SALE;-1;-16.98;CLIENTE
2024-08-09;1314;48813;SALE;-1;-8.98;CLIENTE
2024-08-10;841;9607;SALE;-1;-8.92;CLIENTE
2024-08-10;841;18064;SALE;-5;-12.45;CLIENTE
2024-08-10;1314;15589;SALE;-1;-30.99;CLIENTE
2024-08-10;1314;18064;SALE;-15;-63;CLIENTE
2024-08-10;1314;20635;SALE;-1;-29.34;CLIENTE
2024-08-11;841;5345;SALE;-1;-5.59;CLIENTE
2024-08-11;1314;13315;SALE;-1;-46.85;CLIENTE
2024-08-11;1314;18064;SALE;-9;-37.8;CLIENTE
2024-08-12;841;18064;DELIVERY;15;37.35;CD 2
2024-08-12;841;18064;SALE;-3;-7.47;CLIENTE
2024-08-12;841;21141;DELIVERY;4;103.72;CD 2
2024-08-12;841;76834;DELIVERY;1;3.34;CD 2
2024-08-12;1314;9607;SALE;-1;-14.28;CLIENTE
2024-08-12;1314;18064;SALE;-7;-29.4;CLIENTE
2024-08-12;1314;48812;SALE;-1;-8.98;CLIENTE
2024-08-12;1314;48813;SALE;-1;-8.98;CLIENTE
2024-08-13;841;9607;SALE;-1;-8.92;CLIENTE
2024-08-13;841;21141;SALE;-1;-25.93;CLIENTE
2024-08-13;841;57814;SALE;-2;-219;CLIENTE
2024-08-13;1314;9607;SALE;-2;-28.56;CLIENTE
2024-08-13;1314;18064;SALE;-11;-46.2;CLIENTE
2024-08-14;841;5345;DELIVERY;1;5.6;CD 2
2024-08-14;841;9607;DELIVERY;1;8.93;CD 2
2024-08-14;1314;1439;DELIVERY;1;18.94;CD 2
2024-08-14;1314;9607;DELIVERY;3;42.86;CD 2
2024-08-14;1314;15589;SALE;-1;-30.99;CLIENTE
2024-08-14;1314;18064;DELIVERY;7;29.4;CD 2
2024-08-14;1314;18064;SALE;-6;-25.2;CLIENTE
2024-08-14;1314;20635;DELIVERY;1;29.55;CD 2
2024-08-14;1314;36857;DELIVERY;1;3.92;CD 2
2024-08-14;1314;36857;SALE;-5;-19.6;CLIENTE
2024-08-14;1314;48813;DELIVERY;1;8.98;CD 2
2024-08-14;1314;76834;DELIVERY;1;5.22;CD 2
2024-08-15;841;18064;SALE;-3;-7.47;CLIENTE
2024-08-15;1314;9607;DELIVERY;1;14.29;CD 2
2024-08-15;1314;9607;SALE;-1;-14.29;CLIENTE
2024-08-15;1314;15589;SALE;-1;-30.99;CLIENTE
2024-08-15;1314;18064;DELIVERY;60;252;CD 2
2024-08-15;1314;18064;SALE;-2;-8.4;CLIENTE
2024-08-15;1314;35416;DELIVERY;1;15.34;CD 2
2024-08-15;1314;36857;DELIVERY;3;11.76;CD 2
2024-08-16;841;9607;DELIVERY;1;8.93;CD 2
2024-08-16;841;18064;SALE;-1;-2.49;CLIENTE
2024-08-16;841;21141;DELIVERY;1;25.93;CD 2
2024-08-16;841;57814;DELIVERY;2;219;CD 2
2024-08-16;1314;5345;SALE;-1;-8.98;CLIENTE
2024-08-16;1314;9607;DELIVERY;2;28.6;CD 2
2024-08-16;1314;15589;DELIVERY;1;30.99;CD 2
2024-08-16;1314;18064;DELIVERY;15;63;CD 2
2024-08-16;1314;18064;SALE;-13;-54.6;CLIENTE
2024-08-16;1314;20635;DELIVERY;1;29.71;CD 2
2024-08-16;1314;21141;DELIVERY;8;254.32;CD 2
2024-08-16;1314;31330;SALE;-1;-66.46;CLIENTE
2024-08-16;1314;35772;DELIVERY;1;16.98;CD 2
2024-08-16;1314;36857;DELIVERY;1;3.92;CD 2
2024-08-16;1314;48813;DELIVERY;1;8.98;CD 2
2024-08-17;841;18064;DELIVERY;3;7.47;CD 2
2024-08-17;1314;9607;DELIVERY;1;14.3;CD 2
2024-08-17;1314;15589;DELIVERY;1;30.99;CD 2
2024-08-17;1314;18064;DELIVERY;30;126;CD 2
2024-08-17;1314;18064;SALE;-26;-109.2;CLIENTE
2024-08-17;1314;20635;DELIVERY;2;59.92;CD 2
2024-08-17;1314;20635;SALE;-1;-29.96;CLIENTE
2024-08-17;1314;48812;DELIVERY;1;8.98;CD 2
2024-08-17;1314;48813;DELIVERY;1;8.98;CD 2
2024-08-18;841;18064;SALE;-4;-9.96;CLIENTE
2024-08-18;1314;18064;SALE;-14;-58.8;CLIENTE
2024-08-18;1314;48813;SALE;-1;-8.98;CLIENTE
2024-08-19;841;9607;SALE;-1;-8.93;CLIENTE
2024-08-19;841;18064;SALE;-1;-2.49;CLIENTE
2024-08-19;1314;18064;SALE;-22;-92.4;CLIENTE
2024-08-19;1314;31330;SALE;-1;-66.46;CLIENTE
2024-08-19;1314;48812;SALE;-1;-8.98;CLIENTE
2024-08-20;841;9607;INVENTORY_CHECK;-1;-8.93;OUTROS
2024-08-20;841;18064;DELIVERY;10;24.9;CD 2
2024-08-20;841;18064;SALE;-3;-7.47;CLIENTE
2024-08-20;841;21141;DELIVERY;1;25.93;OUTROS
2024-08-20;1314;1439;SALE;-1;-18.94;CLIENTE
2024-08-20;1314;5345;SALE;-1;-8.98;CLIENTE
2024-08-20;1314;9607;SALE;-2;-28.6;CLIENTE
2024-08-20;1314;18064;SALE;-9;-37.8;CLIENTE
2024-08-20;1314;21141;SALE;-1;-31.79;CLIENTE
2024-08-21;841;9607;SALE;-2;-17.86;CLIENTE
2024-08-21;841;18064;SALE;-2;-4.98;CLIENTE
2024-08-21;841;21141;SALE;-1;-25.93;CLIENTE
2024-08-21;1314;9607;SALE;-1;-14.3;CLIENTE
2024-08-21;1314;18064;SALE;-5;-21;CLIENTE
2024-08-21;1314;20635;SALE;-1;-29.96;CLIENTE
2024-08-21;1314;44217;SALE;-1;-43.06;CLIENTE
2024-08-21;1314;48813;SALE;-1;-8.98;CLIENTE
2024-08-22;841;9607;DELIVERY;2;17.88;CD 2
2024-08-22;841;15589;SALE;-1;-25.3;CLIENTE
2024-08-22;841;18064;SALE;-3;-7.47;CLIENTE
2024-08-22;841;21141;SALE;-1;-25.93;CLIENTE
2024-08-22;841;35416;SALE;-1;-10.74;CLIENTE
2024-08-22;1314;15589;INVENTORY_CHECK;-1;-30.99;OUTROS
2024-08-22;1314;15589;SALE;-1;-30.99;CLIENTE
2024-08-22;1314;18064;INVENTORY_CHECK;-2;-8.4;OUTROS
2024-08-22;1314;18064;SALE;-10;-42;CLIENTE
2024-08-22;1314;21141;SALE;-1;-31.79;CLIENTE
2024-08-22;1314;44217;SALE;-1;-43.06;CLIENTE
2024-08-23;841;18064;SALE;-1;-2.49;CLIENTE
2024-08-23;841;21141;SALE;-1;-25.93;CLIENTE
2024-08-23;1314;9607;DELIVERY;2;28.6;CD 2
2024-08-23;1314;15589;DELIVERY;1;31.02;CD 2
2024-08-23;1314;15589;SALE;-2;-62.08;CLIENTE
2024-08-23;1314;18064;DELIVERY;18;75.6;CD 2
2024-08-23;1314;18064;SALE;-5;-21;CLIENTE
2024-08-23;1314;20635;SALE;-1;-29.96;CLIENTE
2024-08-23;1314;36857;DELIVERY;5;19.65;CD 2
2024-08-24;841;9607;DELIVERY;2;17.88;CD 2
2024-08-24;841;15589;DELIVERY;1;25.39;CD 2
2024-08-24;841;15590;DELIVERY;1;32.69;OUTROS
2024-08-24;841;15590;SPOILAGE;-1;-32.69;CD 1
2024-08-24;841;18064;DELIVERY;1;2.49;CD 2
2024-08-24;841;21141;DELIVERY;1;25.93;CD 2
2024-08-24;841;35416;DELIVERY;1;11.07;CD 2
2024-08-24;1314;1439;DELIVERY;1;18.95;CD 2
2024-08-24;1314;5345;SALE;-1;-8.98;CLIENTE
2024-08-24;1314;9607;DELIVERY;1;14.3;CD 2
2024-08-24;1314;15589;DELIVERY;1;31.04;CD 2
2024-08-24;1314;15589;SALE;-1;-31.04;CLIENTE
2024-08-24;1314;18064;DELIVERY;15;63;CD 2
2024-08-24;1314;18064;SALE;-15;-63;CLIENTE
2024-08-24;1314;20635;SALE;-1;-29.96;CLIENTE
2024-08-24;1314;21141;DELIVERY;2;63.58;CD 2
2024-08-24;1314;21141;SALE;-1;-31.79;CLIENTE
2024-08-24;1314;31330;DELIVERY;1;67.71;CD 2
2024-08-25;841;1439;SALE;-1;-15.47;CLIENTE
2024-08-25;841;15589;SALE;-1;-25.39;CLIENTE
2024-08-25;1314;1439;SALE;-2;-37.9;CLIENTE
2024-08-25;1314;9607;SALE;-1;-14.3;CLIENTE
2024-08-25;1314;18064;DELIVERY;62;260.4;CD 2
2024-08-25;1314;18064;SALE;-19;-79.8;CLIENTE
2024-08-25;1314;20635;DELIVERY;1;30.1;CD 2
2024-08-25;1314;21141;SALE;-2;-63.58;CLIENTE
2024-08-25;1314;31330;DELIVERY;1;67.71;CD 2
2024-08-25;1314;48812;DELIVERY;1;8.98;CD 2
2024-08-25;1314;48813;DELIVERY;1;8.98;CD 2
2024-08-26;841;18064;SALE;-7;-17.43;CLIENTE
2024-08-26;1314;15589;SALE;-1;-31.04;CLIENTE
2024-08-26;1314;18064;SALE;-11;-46.2;CLIENTE
2024-08-26;1314;20635;SALE;-1;-30.21;CLIENTE
2024-08-26;1314;57814;SALE;-1;-150.83;CLIENTE
2024-08-27;1314;1439;DELIVERY;1;18.96;CD 2
2024-08-27;1314;9607;DELIVERY;3;42.93;CD 2
2024-08-27;1314;18064;DELIVERY;10;42;CD 2
2024-08-27;1314;18064;SALE;-20;-84;CLIENTE
2024-08-27;1314;20635;DELIVERY;1;30.21;CD 2
2024-08-27;1314;20635;SALE;-1;-30.21;CLIENTE
2024-08-27;1314;44217;DELIVERY;1;43.02;CD 2
2024-08-27;1314;48813;DELIVERY;1;8.98;CD 2
2024-08-28;841;1439;DELIVERY;1;15.48;CD 2
2024-08-28;841;15589;DELIVERY;1;25.46;CD 2
2024-08-28;841;15589;SALE;-1;-25.46;CLIENTE
2024-08-28;841;18064;DELIVERY;4;9.96;CD 2
2024-08-28;841;18064;SALE;-3;-7.47;CLIENTE
2024-08-28;841;21141;DELIVERY;1;25.93;CD 2
2024-08-28;1314;5345;SALE;-1;-8.98;CLIENTE
2024-08-28;1314;18064;SALE;-2;-8.4;CLIENTE
2024-08-29;841;48813;SALE;-1;-6.24;CLIENTE
2024-08-29;1314;15589;DELIVERY;4;125.08;CD 2
2024-08-29;1314;18064;DELIVERY;21;88.2;CD 2
2024-08-29;1314;18064;SALE;-10;-42;CLIENTE
2024-08-29;1314;20635;DELIVERY;1;30.32;CD 2
2024-08-29;1314;44217;DELIVERY;1;43.01;CD 2
2024-08-30;841;18064;DELIVERY;7;17.43;CD 2
2024-08-30;841;18064;SALE;-3;-7.47;CLIENTE
2024-08-30;841;48812;SALE;-1;-7.61;CLIENTE
2024-08-30;1314;15589;SALE;-1;-31.27;CLIENTE
2024-08-30;1314;18064;SALE;-11;-46.2;CLIENTE
2024-08-30;1314;20635;SALE;-1;-30.32;CLIENTE
2024-08-31;841;21141;SALE;-1;-25.93;CLIENTE
2024-08-31;1314;1439;DELIVERY;2;37.94;CD 2
2024-08-31;1314;5345;SALE;-1;-8.98;CLIENTE
2024-08-31;1314;9607;DELIVERY;1;14.31;CD 2
2024-08-31;1314;13315;SALE;-1;-46.85;CLIENTE
2024-08-31;1314;15589;DELIVERY;2;62.64;CD 2
2024-08-31;1314;15589;SALE;-1;-31.32;CLIENTE
2024-08-31;1314;18064;DELIVERY;60;252;CD 2
2024-08-31;1314;18064;SALE;-10;-42;CLIENTE
2024-08-31;1314;20635;DELIVERY;2;61;CD 2
2024-08-31;1314;21141;DELIVERY;3;95.37;CD 2
2024-08-31;1314;44217;SALE;-1;-43.01;CLIENTE
2024-08-31;1314;57814;DELIVERY;1;150.83;CD 2
2023-12-01;841;5345;SALE;-1;-5.07;CLIENTE
2023-12-01;841;15589;INVENTORY_CHECK;-1;-24.09;OUTROS
2023-12-01;841;15590;DELIVERY;1;31.08;OUTROS
2023-12-01;841;18064;SALE;-1;-2.25;CLIENTE
2023-12-01;1314;9607;SALE;-1;-13.34;CLIENTE
2023-12-01;1314;18064;SALE;-3;-11.67;CLIENTE
2023-12-01;1314;35416;SALE;-1;-14.89;CLIENTE
2023-12-01;1314;44217;SALE;-1;-41.77;CLIENTE
2023-12-02;841;15589;DELIVERY;2;48.16;CD 2
2023-12-02;841;18064;DELIVERY;21;47.25;CD 2
2023-12-02;1314;13315;DELIVERY;1;46.59;CD 2
2023-12-02;1314;18064;DELIVERY;19;73.91;CD 2
2023-12-02;1314;18064;SALE;-8;-31.12;CLIENTE
2023-12-02;1314;20635;DELIVERY;1;30.94;CD 2
2023-12-02;1314;36857;DELIVERY;1;3.67;CD 2
2023-12-02;1314;44217;SALE;-1;-41.77;CLIENTE
2023-12-03;1314;18064;SALE;-10;-38.9;CLIENTE
2023-12-04;841;9607;SALE;-1;-8.11;CLIENTE
2023-12-04;841;18064;SALE;-1;-2.25;CLIENTE
2023-12-04;841;20635;SALE;-1;-23.37;CLIENTE
2023-12-04;1314;5345;DELIVERY;3;25.14;CD 2
2023-12-04;1314;9607;DELIVERY;3;40.05;CD 2
2023-12-04;1314;9607;SALE;-1;-13.35;CLIENTE
2023-12-04;1314;15589;SALE;-1;-29.49;CLIENTE
2023-12-04;1314;18064;DELIVERY;34;132.26;CD 2
2023-12-04;1314;18064;SALE;-7;-27.23;CLIENTE
2023-12-04;1314;20635;DELIVERY;1;30.93;CD 2
2023-12-04;1314;21141;SALE;-1;-30.65;CLIENTE
2023-12-05;841;15589;SALE;-1;-24.08;CLIENTE
2023-12-05;841;18064;SALE;-1;-2.25;CLIENTE
2023-12-05;1314;1439;SALE;-1;-18.77;CLIENTE
2023-12-05;1314;9607;SALE;-2;-26.7;CLIENTE
2023-12-05;1314;15589;SALE;-2;-58.98;CLIENTE
2023-12-05;1314;18064;SALE;-10;-38.9;CLIENTE
2023-12-06;841;15590;DELIVERY;1;32.05;CD 2
2023-12-06;841;21141;DELIVERY;1;24.83;CD 2
2023-12-06;841;35416;SALE;-1;-10.74;CLIENTE
2023-12-06;1314;5345;SALE;-1;-8.38;CLIENTE
2023-12-06;1314;9607;SALE;-2;-26.7;CLIENTE
2023-12-06;1314;15589;SALE;-1;-29.49;CLIENTE
2023-12-06;1314;18064;SALE;-6;-23.34;CLIENTE
2023-12-07;841;1439;SALE;-1;-15.1;CLIENTE
2023-12-07;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-07;1314;9607;DELIVERY;2;26.72;CD 2
2023-12-07;1314;9607;SALE;-1;-13.36;CLIENTE
2023-12-07;1314;18064;DELIVERY;5;19.45;CD 2
2023-12-07;1314;18064;SALE;-4;-15.56;CLIENTE
2023-12-07;1314;20635;DELIVERY;6;185.4;CD 2
2023-12-07;1314;20635;SALE;-1;-30.9;CLIENTE
2023-12-07;1314;35416;DELIVERY;1;14.89;CD 2
2023-12-07;1314;35416;SALE;-1;-14.89;CLIENTE
2023-12-07;1314;44217;DELIVERY;1;41.78;CD 2
2023-12-08;841;18064;SALE;-1;-2.25;CLIENTE
2023-12-08;841;36857;SALE;-1;-2.31;CLIENTE
2023-12-08;1314;5345;SALE;-1;-8.38;CLIENTE
2023-12-08;1314;9607;SALE;-1;-13.36;CLIENTE
2023-12-08;1314;18064;SALE;-12;-46.68;CLIENTE
2023-12-09;841;9607;DELIVERY;1;8.13;CD 2
2023-12-09;841;20635;DELIVERY;1;23.33;CD 2
2023-12-09;841;36857;DELIVERY;1;2.33;CD 2
2023-12-09;841;36857;SALE;-1;-2.33;CLIENTE
2023-12-09;1314;9607;SALE;-3;-40.08;CLIENTE
2023-12-09;1314;18064;SALE;-5;-19.45;CLIENTE
2023-12-10;841;9607;SALE;-2;-16.26;CLIENTE
2023-12-10;1314;15589;SALE;-2;-58.98;CLIENTE
2023-12-10;1314;18064;SALE;-8;-31.12;CLIENTE
2023-12-10;1314;35416;SALE;-1;-14.89;CLIENTE
2023-12-11;1314;9607;DELIVERY;5;66.89;CD 2
2023-12-11;1314;15589;SALE;-1;-29.49;CLIENTE
2023-12-11;1314;18064;DELIVERY;41;159.49;CD 2
2023-12-11;1314;18064;SALE;-7;-27.23;CLIENTE
2023-12-11;1314;21141;DELIVERY;1;30.62;CD 2
2023-12-11;1314;44217;DELIVERY;1;41.78;CD 2
2023-12-12;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-12;1314;18064;SALE;-11;-42.79;CLIENTE
2023-12-13;841;9607;DELIVERY;2;16.34;CD 2
2023-12-13;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-13;841;35416;DELIVERY;1;10.74;CD 2
2023-12-13;841;36857;DELIVERY;2;4.68;CD 2
2023-12-13;841;42076;DELIVERY;4;32.56;CD 2
2023-12-13;1314;18064;SALE;-7;-27.23;CLIENTE
2023-12-14;841;18064;SALE;-1;-2.25;CLIENTE
2023-12-14;841;35772;SALE;-1;-11.93;CLIENTE
2023-12-14;1314;9607;SALE;-2;-26.76;CLIENTE
2023-12-14;1314;13315;SALE;-1;-46.59;CLIENTE
2023-12-14;1314;18064;SALE;-3;-11.67;CLIENTE
2023-12-15;1314;5345;DELIVERY;2;16.78;CD 2
2023-12-15;1314;9607;DELIVERY;2;26.76;CD 2
2023-12-15;1314;15496;TRANSFER;-1;-249.25;CD 1
2023-12-15;1314;15589;SALE;-2;-58.98;CLIENTE
2023-12-15;1314;18064;DELIVERY;16;62.24;CD 2
2023-12-15;1314;18064;SALE;-10;-38.9;CLIENTE
2023-12-15;1314;20635;SALE;-1;-30.9;CLIENTE
2023-12-15;1314;35416;DELIVERY;1;14.89;CD 2
2023-12-15;1314;57814;DELIVERY;1;158.32;CD 2
2023-12-15;1314;62782;TRANSFER;-1;-13.61;CD 1
2023-12-16;841;9607;SALE;-2;-16.34;CLIENTE
2023-12-16;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-16;1314;9607;DELIVERY;3;40.17;CD 2
2023-12-16;1314;15589;DELIVERY;2;58.98;CD 2
2023-12-16;1314;18064;DELIVERY;20;77.8;CD 2
2023-12-16;1314;18064;SALE;-5;-19.45;CLIENTE
2023-12-16;1314;21141;DELIVERY;3;91.71;CD 2
2023-12-16;1314;35416;DELIVERY;1;14.89;CD 2
2023-12-17;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-17;1314;18064;SALE;-5;-19.45;CLIENTE
2023-12-17;1314;20635;SALE;-1;-30.9;CLIENTE
2023-12-18;841;15589;DELIVERY;1;24.08;CD 2
2023-12-18;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-18;841;35772;SALE;-1;-11.93;CLIENTE
2023-12-18;1314;5345;SALE;-1;-8.39;CLIENTE
2023-12-18;1314;9607;SALE;-2;-26.78;CLIENTE
2023-12-18;1314;18064;DELIVERY;18;70.02;CD 2
2023-12-18;1314;18064;SALE;-7;-27.23;CLIENTE
2023-12-18;1314;21141;SALE;-1;-30.57;CLIENTE
2023-12-18;1314;36857;SALE;-1;-3.67;CLIENTE
2023-12-19;1314;5345;SALE;-1;-8.39;CLIENTE
2023-12-19;1314;9607;SALE;-1;-13.39;CLIENTE
2023-12-19;1314;18064;SALE;-23;-89.47;CLIENTE
2023-12-19;1314;21141;SALE;-1;-30.57;CLIENTE
2023-12-20;841;5345;DELIVERY;1;5.21;CD 2
2023-12-20;841;9607;DELIVERY;2;16.38;CD 2
2023-12-20;841;18064;DELIVERY;1;2.25;CD 2
2023-12-20;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-20;1314;9607;SALE;-2;-26.78;CLIENTE
2023-12-20;1314;18064;SALE;-9;-35.01;CLIENTE
2023-12-20;1314;35416;SALE;-1;-14.89;CLIENTE
2023-12-21;841;18064;SALE;-1;-2.25;CLIENTE
2023-12-21;1314;1439;SALE;-1;-18.77;CLIENTE
2023-12-21;1314;9607;DELIVERY;2;26.78;CD 2
2023-12-21;1314;13315;DELIVERY;1;46.59;CD 2
2023-12-21;1314;15589;DELIVERY;2;58.98;CD 2
2023-12-21;1314;18064;DELIVERY;1;3.89;OUTROS
2023-12-21;1314;18064;SALE;-7;-27.23;CLIENTE
2023-12-22;841;18064;DELIVERY;2;4.5;CD 2
2023-12-22;1314;1439;SALE;-1;-18.77;CLIENTE
2023-12-22;1314;18064;SALE;-5;-19.45;CLIENTE
2023-12-22;1314;20635;SALE;-1;-30.9;CLIENTE
2023-12-23;841;18064;SALE;-4;-9;CLIENTE
2023-12-23;1314;15589;SALE;-1;-29.49;CLIENTE
2023-12-23;1314;18064;SALE;-2;-7.78;CLIENTE
2023-12-24;1314;15589;SALE;-1;-29.49;CLIENTE
2023-12-24;1314;18064;SALE;-3;-11.67;CLIENTE
2023-12-25;841;18064;SALE;-1;-2.25;CLIENTE
2023-12-25;1314;18064;SALE;-2;-7.78;CLIENTE
2023-12-26;841;18064;DELIVERY;3;6.75;CD 2
2023-12-26;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-26;1314;5345;DELIVERY;1;8.39;CD 2
2023-12-26;1314;18064;DELIVERY;8;31.12;CD 2
2023-12-26;1314;18064;SALE;-12;-46.68;CLIENTE
2023-12-27;1314;5345;DELIVERY;1;8.39;CD 2
2023-12-27;1314;9607;DELIVERY;4;53.56;CD 2
2023-12-27;1314;9607;SALE;-1;-13.39;CLIENTE
2023-12-27;1314;18064;DELIVERY;32;124.48;CD 2
2023-12-27;1314;18064;SALE;-7;-27.23;CLIENTE
2023-12-27;1314;35416;DELIVERY;1;14.89;CD 2
2023-12-28;841;18064;DELIVERY;5;11.25;CD 2
2023-12-28;1314;9607;SALE;-2;-26.78;CLIENTE
2023-12-28;1314;18064;SALE;-1;-3.89;CLIENTE
2023-12-28;1314;35416;SALE;-1;-14.89;CLIENTE
2023-12-29;1314;1439;DELIVERY;2;37.02;CD 2
2023-12-29;1314;9607;DELIVERY;1;13.39;CD 2
2023-12-29;1314;18064;DELIVERY;8;31.12;CD 2
2023-12-29;1314;18064;SALE;-7;-27.23;CLIENTE
2023-12-29;1314;21141;SALE;-1;-30.57;CLIENTE
2023-12-29;1314;36857;SALE;-1;-3.67;CLIENTE
2023-12-30;841;18064;DELIVERY;5;11.25;CD 2
2023-12-30;841;35772;DELIVERY;1;11.93;CD 2
2023-12-30;1314;9607;SALE;-1;-13.39;CLIENTE
2023-12-30;1314;18064;SALE;-15;-58.35;CLIENTE
2023-12-30;1314;20635;SALE;-1;-30.9;CLIENTE
2023-12-31;841;9607;SALE;-1;-8.19;CLIENTE
2023-12-31;841;15589;SALE;-1;-24.08;CLIENTE
2023-12-31;841;18064;SALE;-2;-4.5;CLIENTE
2023-12-31;1314;15589;DELIVERY;2;58.96;CD 2
2023-12-31;1314;18064;DELIVERY;14;54.46;CD 2
2023-12-31;1314;18064;SALE;-2;-7.78;CLIENTE
2024-01-01;841;18064;SALE;-3;-6.75;CLIENTE
2024-01-01;1314;15589;SALE;-1;-29.48;CLIENTE
2024-01-01;1314;18064;SALE;-11;-42.79;CLIENTE
2024-01-01;1314;48813;SALE;-1;-7.84;CLIENTE
2024-01-02;1314;18064;SALE;-3;-11.67;CLIENTE
2024-01-02;1314;36857;SALE;-4;-14.68;CLIENTE
2024-01-03;841;18064;DELIVERY;20;45;CD 2
2024-01-03;841;21141;SALE;-1;-24.83;CLIENTE
2024-01-03;1314;9607;DELIVERY;1;13.39;CD 2
2024-01-03;1314;9607;SALE;-1;-13.39;CLIENTE
2024-01-03;1314;18064;DELIVERY;14;54.46;CD 2
2024-01-03;1314;18064;SALE;-13;-50.57;CLIENTE
2024-01-04;841;1439;SALE;-1;-15.1;CLIENTE
2024-01-04;841;18064;SALE;-1;-2.25;CLIENTE
2024-01-04;1314;9607;SALE;-2;-26.78;CLIENTE
2024-01-04;1314;18064;SALE;-7;-27.23;CLIENTE
2024-01-04;1314;51957;SALE;-1;-12.56;CLIENTE
2024-01-05;841;15589;DELIVERY;1;24.07;CD 2
2024-01-05;841;18064;DELIVERY;5;11.25;CD 2
